,ID,Zero Crossing Rate,Spectral Centroid,Spectral Rolloff,coeff_0,coeff_1,coeff_2,coeff_3,coeff_4,coeff_5,coeff_6,coeff_7,coeff_8,coeff_9,coeff_10,coeff_11,coeff_12,coeff_13,coeff_14,coeff_15,coeff_16,coeff_17,coeff_18,coeff_19,Class
10,1008,1003,1072.658716,1782.641602,663.2323422945318,176.55176056145208,-34.863929232899125,21.3393978932756,-23.050156654537023,7.421586739827054,-2.3645058221412163,-2.6579033514740042,-3.002634942016259,-4.629948278268429,-1.7800318020431047,5.580637844497213,-2.264843739881195,-0.35283981075895243,-4.076027763059708,1.7461449651300671,0.6090747385652221,0.6326664231396458,-4.413428934358206,1.5618958251914101,car_horn
11,101,4229,1016.6821689999999,1567.338053,763.1534373352364,219.67084979874653,-76.02876598711872,-28.296809779138446,-26.163993625443776,-14.288170648510437,-20.43120664283477,-23.694650012337483,-8.379155104114849,-19.448776844717347,-11.883400564706855,-10.452344046282954,-7.289017120366982,-7.558205383971678,-9.734550339212579,-6.77329826908102,-6.014173946857409,0.6043666203179946,-3.3691408804036844,-3.7885318099495815,drilling
12,1014,3692,1828.128336,3957.8226729999997,614.7452583575921,88.4289583437108,3.090501264962824,32.45786634015186,15.100985284681137,27.287675625536707,1.8234355185077755,5.2494335072962395,-0.46343718015398805,-2.3425911775335475,-2.9710976444092663,4.583678993356388,-6.124062905123411,1.1467155318381332,0.2580268261038965,-1.2373547257590711,-0.3557854270276253,1.9288921007710014,-1.033720897570142,-0.802921450673322,children_playing
13,1015,6031,1133.4869429999999,2378.617177,939.6561581909482,148.2318360939771,-6.62842034567686,36.01914740633996,13.08660713829936,9.535568588458815,10.971963795903934,3.0674620466973446,3.238653101425365,3.041128322931117,1.658538774072272,3.052069859711668,1.4320795878403678,0.9462718206244904,1.1839271581996795,-0.3698613221411478,-0.6527566737043834,-1.5361169022222803,-0.6528194506907277,0.3128478633513021,street_music
14,1017,9809,792.9048065000001,1004.1287689999999,509.3962261754683,54.789948320127515,-18.06373491215588,-9.737438254956977,-13.633076367347718,-18.58527407028287,-10.554039984180953,-14.149964530346413,-7.013785692025953,6.888802067112431,14.327368301882116,14.338088980485026,0.06301245298288378,-9.64503897901467,-2.5088555538189086,2.992914030290557,-1.1952358910472887,-1.4049456203957063,7.689722703391452,13.391589408940067,siren
15,1018,5751,506.4330915,697.8630264999999,741.7853223258757,204.51373030091534,26.31371768115171,27.444478759350712,22.409278502943167,18.847094246601213,-13.945439232384148,7.368229051948686,-7.909297193048425,-2.8208449043545056,-3.918711088420968,3.901640829930418,2.5150060300867487,-11.59250282651572,-10.349877158218742,-15.793204520239758,-4.826516093211422,-5.978061756175816,4.837461470127338,0.6327142865823775,street_music
16,1021,14463,1841.4551510000001,3889.348911,414.08700411774555,110.87132244525459,7.6761061502025925,4.832674197043702,-2.170054079781327,1.747618891098223,-2.279945294660959,-2.804516967367082,-3.069615607203553,-0.8864087336739082,-6.534404382719833,-6.2038609759831616,1.1323047510389597,2.181301913631777,3.5905982480462573,0.2707221230545312,0.6355842772629496,3.1073269856345593,2.7990375746045992,5.544326081517932,dog_bark
17,1022,13769,1488.173427,2679.011337,804.3681693700777,138.89888974658552,-28.57953307579895,8.170045397605683,-18.457890274097736,-1.2196829033710854,-22.995944482110506,-0.2472081688896986,-9.0847385518793,-17.54397416280884,-6.453559312461973,-2.996445057890484,-2.6134853844989445,-10.436927808323869,-11.15257602164043,-7.28432945601357,-9.26849960687214,-5.6399515846488715,-6.102424613254932,-3.559962619411069,children_playing
18,1024,18944,1832.9057,2775.1488219999997,775.4455236219262,111.05340837538526,-20.227253665320482,-47.63080782044059,-0.9370627156444654,42.42560396931713,36.89061017114935,15.60298697024188,-10.808736160439457,-4.1108283281788855,1.6831560229511526,7.965201852621268,7.003586570821978,5.165393454791502,7.001693409098397,5.714017312294395,7.019460430869508,2.8629839922815625,1.631807811412127,3.3729569710481955,children_playing
19,1025,14232,1475.1954150000001,3022.668775,889.899795878749,156.20212673806572,-59.133654667411946,53.59046166093128,-7.12958611209625,24.209090199840805,-5.143790648198412,1.4135941355843535,6.120630472859821,8.120854541051457,1.4118532709320364,3.837566709361526,-0.5012211392241438,5.723633146378421,2.3923423473040137,1.029059376790426,-4.461901182119883,1.561859687434559,0.8316776093037238,4.394822755610591,jackhammer
20,1026,3518,845.0523691,1542.489953,893.1113767398676,233.87934893165803,-34.917465761092295,23.526616511392074,-11.961594778549745,5.180514026742693,-7.649890032313413,-3.9371925638742087,-0.23779143203545364,-9.330132179646558,0.189598525605903,-6.207700128475118,-0.8026263069436187,-2.3973274779298723,-3.29885989522058,-4.797473408887393,-3.876521087570456,-1.6302738877472127,-4.300623925969112,-2.684432060844061,gun_shot
21,1027,10335,1090.450099,2020.095321,763.241597525083,181.7743485687953,-29.310987415582076,27.2907524556308,-4.618823737721001,12.53284902746547,-19.5025977424471,-0.3659925623045181,0.4634286593664477,-1.366574198584854,-1.9508904839422545,4.379343239319372,-4.494827965983408,-5.134512133886871,-1.8834893904054064,-1.1195963006859304,-5.475197597830676,-1.1068429543071563,1.3794507921106267,4.586263962998917,children_playing
22,1028,4228,1279.813998,2857.0191489999997,797.6611373005364,123.96723169156121,7.764590863733178,41.020479932712895,-0.5686189058320213,14.408607781700987,4.4510052609272375,7.694603041021925,0.19730083109525837,7.521950523001878,2.6160360948464696,2.0885455794891468,2.4660581947275038,3.8867457064870847,0.7871088777507352,8.198113397611188,1.4898102695678481,3.5347285118916454,3.4507013904505945,3.9260518442384758,engine_idling
23,1029,8539,1261.172749,2786.1156170000004,821.7342651922103,150.28914511087928,-10.36796403078113,41.086377819361104,-12.963799483120976,28.51327767230526,-6.336973488979393,7.842704615088234,3.6639777732129533,5.667078063423188,-2.9382071179052667,2.878855918290255,2.119680388141319,2.492957315046359,-2.178231493346399,2.534349626597165,-1.2201383992540678,2.7226275615855093,-0.25738306914387943,-0.25601881920383596,street_music
24,103,8215,1174.474418,2557.354217,910.9252096630391,157.46410745705845,-19.679370417863012,50.26679814972917,-0.07808898536957194,21.414400968515828,-6.193873674514802,8.63130666872014,-4.19420343204526,6.123814566694702,-3.1981310841252277,3.124860498077171,-3.4225516935013554,2.266992169859221,-3.262064501246884,6.100796825529733,-2.548575960458469,-1.804841410388704,-0.3969249059885205,6.4346057818162645,air_conditioner
25,1030,7007,749.0710935,1496.357175,709.9082482853631,214.51538371785105,-12.97958238664466,33.416734698492604,3.380609717425156,8.226793290482826,-0.46956633608031295,8.822519907046022,4.13078165179237,-1.6358294240623474,-5.147781203152931,15.208383747343973,-5.383357413135592,-5.248001735725159,5.6892219184927955,-1.187444775969086,3.310650377604998,-0.06655245468152442,6.320968532147076,1.719229769656619,jackhammer
26,1032,7312,922.9239607999999,1716.196289,643.3776923033297,180.75910093172877,-9.937288460471388,33.89674467052781,1.078465978932401,13.029352461322947,-12.267560209467598,-2.4511906276566067,-0.3648560272838325,1.7009218332288971,-4.6514310210082535,-2.283229424593233,-1.6373802528506014,-3.9343145951778835,-4.738015074880789,-2.6463865088262017,-3.5111770785655034,-2.6689675096776595,-0.35575660820642585,-1.9485995847981474,street_music
27,1034,6076,1104.257535,2103.6106839999998,506.70398497054816,90.29198906729064,27.957592625118544,12.701578314540658,-3.9662428630621474,-7.627093781002589,-4.590751131478161,-4.255587967764965,-10.439037516056144,-12.237116449380789,-8.594349976746388,-6.33254284865038,-4.732712023728707,-3.265170437960222,-3.6701349506583925,-3.5347343846048958,-0.6916095584047378,0.01997355124120106,-0.8098294661647865,-2.1832943319025393,dog_bark
28,1036,3057,605.4779059,1189.222685,555.5595695608098,199.22614053252403,-19.319255958132786,29.717501028244968,13.14045307399284,4.576729338253969,5.085840458908127,4.560350867031774,8.733877653913572,6.230946147612804,6.78033019153561,10.94371549461277,9.5081305538921,7.985502713450922,8.77391432195456,8.914198873378922,10.519798970387546,8.438471610510753,4.679185333681453,5.3940199493837735,engine_idling
29,1038,4393,2482.2172579999997,5594.936815,686.3541631198387,99.31303432385656,-6.266442988060573,35.93294111648849,-30.06481298726289,23.962980995333954,-18.60421771392074,16.98208452673689,-20.70952472866236,10.24716073128201,-29.463728701296354,3.71134626245328,-14.204695789662706,9.721832161332978,-16.50541565036903,0.030113891576939285,-8.236093762848782,2.521912052832419,-8.020756673863263,-0.5350260657186391,dog_bark
30,104,13988,1414.636438,2863.47911,886.3479491987298,164.18715683315887,-60.806593996307924,58.88695294357194,-2.4877709870811837,18.63502551618719,-7.5577659132188515,-1.871197840803129,3.6834345686214625,10.357360805417144,0.9174884173119292,6.31160349580932,-3.2124186588760733,2.785557040279673,1.2750393430396474,0.39306177407499204,-3.904360443042938,2.8117887641738983,-2.7020670878600015,6.953683796676299,jackhammer
31,1040,1955,530.6227473,905.8262602,635.7486046484322,142.29244657373135,25.8611233266403,22.45240587261128,13.600227740697076,13.36177815093834,14.036599079579167,3.5957773922723053,8.0843097014928,6.3718092701458895,4.792710749661557,8.743603069371323,6.260885822270124,4.279539624298484,5.755302228280628,7.278196067301053,4.749020406594894,2.2939343811524133,2.7207888309341968,2.22352130039416,children_playing
32,1042,11736,1250.920091,2516.638502,874.1072900479503,173.92443517377131,-50.680012506151684,49.44115769422861,-2.6395364889733877,10.790380300972926,-7.465231665435701,-2.174074718208034,2.0846124217849993,7.706475422560446,3.5658876452559625,1.8544506587906,-0.9981495712942345,0.4702756927648785,0.4044432007320551,0.9862061505852872,-1.511504578149272,3.4703372991142913,2.1517803231435706,7.247463889920721,jackhammer
33,1043,8638,1162.876905,2532.213057,936.8792932502591,162.1547020444406,-30.722558848466768,53.37643469773746,-4.741667338325924,23.832960860180716,-6.513239957109048,8.16307147497755,-4.19733756664717,8.099126385929805,-2.486552520097248,4.655776597803833,-3.134132575086641,2.98512057021952,-3.0511423528037773,6.65071698929348,-1.2607725155215896,-1.3110471469759728,0.36453319379737287,5.661184930813927,air_conditioner
34,1044,5566,1053.375197,2115.902471,723.5987822796106,158.68984782318088,5.494811360519643,37.151065844013566,-0.9045162764637451,4.755589793027671,9.696043108957438,-1.2395237324808173,0.028609081102304822,-0.2287001187924233,1.8493785432058567,7.4155884240545085,3.839685046641341,-1.1407773106104917,2.046084999424464,5.368453757866569,2.8968166374720017,1.420441946074881,-1.4268295814355625,1.6549284780254838,street_music
35,1045,16840,2293.040989,5180.326936,921.2507983264879,96.59285458047945,-11.169997373806812,31.050751105595644,-6.667102291733235,19.386951479768534,-16.38208578487365,18.47685629479375,-1.8186272474912093,4.527461735697353,2.2399070088003747,1.9168548601248212,-10.966743742308367,8.09025528981922,0.33619319116435226,1.7965382062801698,3.28546675335944,5.644782075281312,-1.5984445248765582,-1.3443395545402184,engine_idling
36,1047,16288,1183.654735,2003.711362,841.9771989561194,204.10374793725217,-76.65817620362523,36.03482933013432,-0.21001105389554353,27.09421188018083,-18.812719632902486,-19.203566897297343,7.945096852680115,-2.324070866138106,-2.1268440957014714,-8.83336848098085,8.788873726766655,-3.864029789469129,-0.8748781462566824,-5.775602388156455,-4.410589983542313,1.213790903901519,-4.914668901176495,5.988161094479494,car_horn
37,1048,4484,918.3578809,1508.727313,651.87462079089,160.98919006326884,17.0165397348785,14.109157012151105,14.865910310080473,10.306364418689098,7.724806296300594,11.989642609953503,0.750118208039479,10.085381536580597,4.1208693618084915,3.155404323601021,1.5661680389650792,2.408362146690643,6.028305046898424,0.8108609354954035,2.767142662429236,-1.2087089018766555,0.8596856070448754,-0.17817711256010108,air_conditioner
38,1049,23194,2355.743084,5130.270041,957.967901577356,98.21501120361158,-35.02552904618933,52.48035662170839,-2.1816100104406826,33.497336244853955,-23.657598291646774,16.750296453985843,1.0516727177375824,3.5593693950896093,5.989846651549791,-0.18267314169062704,4.911113602633875,5.394094595186862,1.9218412826998341,5.75981990961602,-0.19529235747822735,6.34447791242475,-0.011912372184371517,2.222176403987625,drilling
39,105,7057,925.1608107999999,1815.947707,628.4229130669083,180.72941010049726,-17.965853532032742,36.79463469429706,0.7327509579726378,13.395713882151181,4.5589574534111845,8.883147356293417,-0.38677981413510937,5.67955890823814,-0.7382278916456403,1.0276893016575657,-0.2573333840581869,2.263856879343602,-0.3072679490269133,4.084532737847303,0.5963796794600227,0.9859156228549844,0.3797024594183562,2.334227466984021,street_music
40,1051,12569,1724.5024,3775.675526,690.9855638835116,75.70374872450738,-7.851627926730088,36.226689770400625,1.6080962377042123,10.985517964761504,11.73441279416385,-0.06260013938454831,16.885972273765876,1.774373376755005,8.929923947454471,9.45552302506557,0.7733849978601661,8.778244871861657,0.5814060560510315,4.831747205954997,3.7607022602920335,0.40474365574011345,6.611726110805901,0.8460550812536477,children_playing
41,1052,21067,3180.696391,6084.046189,968.7178773883195,45.36992257569584,-82.91946289386135,1.7376094102948132,-24.96321418758429,23.755436570648243,-30.48508859450789,5.970391088264276,-24.96358166637175,27.241425128725858,-21.297909153621536,20.741298744932877,-16.430329000829786,15.088391767587714,-20.81091077257749,20.389191723929816,-13.98774573080058,9.351889861694332,-11.158307165893483,4.074953177795535,drilling
42,1054,20375,2253.704307,4434.560335,903.0680068093885,92.54673831510173,-49.664674970695565,30.705633329915496,-0.7687010511861058,24.71640587108085,-2.7096455591942696,17.725187836839655,3.5313962970053456,5.930318034922446,2.7170617440123874,5.899319586987751,2.2654044975567187,6.040899107308717,1.6798538325402055,5.919064512040216,2.0262104656968147,5.958151791042219,2.3679271768249404,4.906080180315898,children_playing
43,1055,9785,1373.610568,2793.933105,859.4799288282111,168.31780991846088,-56.27016644127731,52.91338946440724,-6.703880505267124,13.030278375035277,-5.3000032655604,2.45939362162544,4.406065782259108,8.231485023311496,-0.45516212528664074,3.2865470051185346,-1.4937266846285526,2.875203848293681,0.8102061927637371,1.5736979803449858,-5.282224912592171,4.8878824251489155,-0.6676969594161415,6.598610242650378,jackhammer
44,1056,15337,1269.412771,1980.243291,790.8439218952634,163.9623957766398,-60.23778829849237,-15.434467457692145,-22.96479820381002,6.826863611813076,-15.435608826081955,-14.166288715239197,0.2748948700863906,-7.036892561073513,1.5641883158817877,-3.309923461054976,1.5252836992693046,-6.958746745565518,-3.550689138898098,-3.4413313560311845,-1.220724752430677,1.4055593605692729,-6.208384460039229,3.6004822689129092,children_playing
45,1058,15938,1795.9041170000003,3779.6076770000004,882.2169930740092,126.90616778581776,-43.271308858319905,58.06483555686622,-16.102083506901707,19.10805679919492,-2.0796097041476758,8.96608676700643,3.6209883067821704,13.848611540697991,1.6685233380548772,10.690958750959764,1.080931251846598,5.76942939313082,-1.0027576629084975,5.049614705738119,1.5617032686347165,4.515854786953466,-0.6872824994187481,1.3271866840436384,jackhammer
46,1059,1283,2255.237427,5358.627319,716.6847692725819,108.58401698846764,17.439302800502364,1.462889641179732,-6.241724848477005,2.217402117020502,-5.34067257295392,-1.1221258110683971,-0.9496924574931932,3.7315757876833824,1.1441471752757544,4.590972287439134,3.8834838569731693,6.574350184951651,0.9186930254616078,3.2684641098162284,-1.3013420469644763,0.5519883203463377,0.3999889039220403,2.5768330255266547,gun_shot
47,1061,4508,587.2736532,746.6752722,568.4062881163279,165.77001237425708,34.94400560093403,28.224837432999,16.48438884383798,17.08471300214008,10.455901832931776,1.0600726616833291,1.2730584566540442,6.355593334160788,-1.7972670917807483,-1.1488555767955082,-6.088074576716268,-3.876007752027694,-2.1446180309440983,5.666081194098896,3.15231013186969,0.029738542091005366,-6.241074266216651,-2.768920323993946,street_music
48,1062,23282,2199.657005,3651.4626240000002,886.2312987536487,141.73741638269328,-106.68944568038748,83.34947815975542,-30.283439560241504,16.953795701379345,0.45826731702853174,10.326891225621159,2.442796836366852,2.7651149154101375,1.6589748107474405,-9.888094681665581,0.4945034157576533,8.30307107388115,1.202289235278485,4.014237652891924,-0.5634771572800192,2.0215512924343826,-3.8707366360423126,2.7924627911727335,jackhammer
49,1063,3351,492.11744689999995,704.4166101,756.4437589563829,198.9997644139547,21.497295395677682,40.00913465696827,0.005661798466255241,20.871499730467914,12.042373135553243,-5.629442247439294,0.2622057575976938,0.7595754617712466,0.23487296111107733,-1.3960198412885465,2.0407993424173823,-1.8352220047751884,-0.7453491105544163,-3.5796340701526517,1.9225553919617462,3.3205497417919845,0.36692437535721123,1.3531237996668688,air_conditioner
50,1066,29825,2448.908823,4688.969518999999,927.0241301012251,86.7827927290678,-51.519331651310004,36.59375735242657,-9.114003275788884,34.38501970400255,-1.7519150003276913,1.0058069753797874,11.803347069056514,16.211844935114758,7.897366323173551,3.633125485537127,-0.3294402466707849,9.949078592414246,6.934589914941941,9.590971370738226,-7.099538916484695,1.0430309998300187,7.000191229802242,1.8992080928321802,air_conditioner
51,1068,9744,814.5426434,1289.401962,643.9019648996924,196.45778962969928,-19.630767735109835,25.60866206981454,-3.742200109748539,3.988137994222869,-5.5081780619619485,-2.41153453037558,-2.251421622975034,3.968007834162449,-0.24095807411756356,4.45040631232735,3.802667283958605,-6.6933924334087695,1.3971899752910961,2.6713776528228332,-0.307149053144087,-2.067909909755319,-7.657036464454834,-1.3338126457266932,siren
52,1069,9916,814.6838707,1311.5782390000002,676.2661504935378,180.9596406260373,-17.267182588783587,4.28459999083278,5.418028038911001,-21.492621089111953,-13.706569585203196,-18.579969377237447,-11.317074104308304,3.6380917812815077,6.19905806221125,10.085920873450943,5.666133041698351,-4.327790264525085,-5.063292106140052,-1.8615688605474234,-1.043729053659394,1.6812702601607958,6.456994403948853,6.549759075425644,siren
53,1070,5915,1320.728173,2942.0284899999997,791.4751707690422,134.51483447914597,-35.708222638423884,45.37882252992169,1.16216929762035,27.240632193834557,-6.182456784981174,11.482971395262087,16.50130555140848,7.236529133101504,24.321421680399585,12.676350712920705,9.150905985484103,14.742922486993585,3.3199830869271203,7.575655284719471,5.237997789671886,4.464870986522376,3.3585651052298346,0.26794701150474826,engine_idling
54,1071,3427,608.9482449,1054.29655,741.6657676223814,175.4562108224493,-2.181747483912807,58.2009842889591,13.882008888739339,16.997884259389163,11.136665275071952,9.003455515855586,8.226270811458607,9.695314177555241,-0.06027228627672035,2.5292184286184374,-2.5755415371007895,1.528940896543432,3.466808806599528,0.39857541809829194,5.8119220657984,3.011947413925817,0.320840482356965,1.5233033020996163,drilling
55,1072,20990,1541.964649,2338.942765,846.9935371487758,168.257774311616,-125.47739873627094,-2.81168604527934,-39.282323254281316,5.57492885420336,-9.834189380589347,-5.5654111090672025,2.8950906534363825,-3.296075979269218,8.385408891164692,-5.523337224273004,8.225014967605187,-3.568316043250714,6.273167496152943,0.3772529936800025,2.3687230427612707,6.218781841015167,-5.089751876829741,7.258740880261858,children_playing
56,1074,7546,744.4399459,1401.062542,839.1444940654868,251.11407086043855,-39.7319900689912,-3.291595879465663,25.447441472983247,0.5264637238098463,-1.8979747097641084,13.97595570883428,-8.347786766399057,5.899655690788976,3.2052731313610314,1.8994619509053519,-2.190472230164402,3.2115066104096592,-1.2330915076511888,2.663761894907773,-0.38032739603771143,1.764920520147762,1.4804041501227525,2.5322538018962173,engine_idling
57,1076,24213,2706.364579,6223.719854,786.5509910159169,93.26173408854832,-16.809815173754405,45.2357507926023,-16.959843878426362,39.09458827161955,-17.802340000626394,28.50332587990818,-18.400142903265152,26.15852944247364,-14.973128583975468,16.669048815264556,-7.065501470885469,9.521658935719909,-1.836530373918582,5.431334248672432,0.33451538767842126,1.4872950034416919,3.6448175297699565,1.3496646036343238,dog_bark
58,1077,3698,1597.579442,4688.54,557.4461506645085,89.61472370201494,4.0735341579757245,33.39845154254618,-3.283382789576709,38.646499615865324,-1.6981972605800633,22.830925998102114,-5.618788894159111,6.684712241128333,8.51615576968115,12.150230067998242,7.358579424409138,13.47478812423203,1.1003629692846573,9.820547701028142,3.6667071029466034,9.987270811533357,0.1834102517884755,4.712309473126447,engine_idling
59,1078,14919,1269.737949,2145.299975,828.3655791551872,170.11901162433236,-52.466250837931476,39.21416573998743,11.897606761149747,21.8415084203978,-23.976493971547576,-2.213525397201091,7.9223356664995555,7.242163995907704,-12.084816803192586,-6.098944889224675,3.377256085708411,-2.8025315546261664,5.052692811015954,-3.7595394568424885,-2.46099509258335,-5.832649745762706,2.188073727989487,0.3671458384272177,car_horn
60,1079,1649,436.236283,515.9664722,768.8251108354983,167.97827699574526,18.167456800498783,54.608828522101916,12.716461939113595,24.01424425253983,7.065925794409997,12.569197731056379,9.765113694658211,7.489758108511217,9.765381872685545,1.8284056518568645,12.627174618201842,2.550050926188794,8.129638755498213,9.119078294277266,0.3387036656759999,3.0428237691401225,6.417058349257264,4.204851609680521,engine_idling
61,1080,5600,1195.063588,2856.8006960000002,807.0339838198342,133.41785529071979,-22.871122082572274,58.60572585906455,-9.528975157826647,15.340812384550702,16.52901209134171,10.835409204319452,5.725525192051721,6.261249602360385,11.34895818795215,2.635301372238195,5.940438338075711,8.97312361347112,3.0752834368417594,3.592352980622159,8.568934265566597,2.51208307983553,3.6244527856525104,4.44062677309569,street_music
62,1082,2187,1063.169651,1932.084016,731.0649899624767,99.32073457169777,16.388209665519934,11.230276067900862,-16.85060507433098,-13.201066794745962,-2.5979634048266935,1.9983535609445502,2.1916285180579944,2.216907470194904,-3.8253933846539447,5.511761323792988,0.4621557307535331,-1.850638551811034,1.9661075116853064,-0.5088542876932933,-5.721616857699348,-0.1312043851957034,0.5449577249826998,-1.3163506743217033,dog_bark
63,1083,6020,832.1069583,1487.632261,852.948683690498,189.06993841319832,-17.70146717131223,18.606523896611165,3.5575677468834512,26.97459197627021,-1.2749618252556407,-2.4532375878292605,-0.1332066841755025,-8.222810337127873,1.5484919628769287,-0.1747335824348133,-3.815964925780625,-7.979204113469104,-8.859958186069747,-0.658508367064125,1.0584229802076863,0.6699454392011428,0.3396174571599698,1.2184181992583794,street_music
64,1085,1235,233.53876340000002,124.6176862,524.4912563517535,147.24255699998622,26.04476720992798,61.73139172498879,34.2177448405193,23.806504086163912,28.14317839066173,21.62327074858576,17.036373355286507,14.621997541470584,15.603743396803575,12.21285719917128,8.7116026955613,8.538426851811083,11.11951301657633,7.692916813607888,4.130262704093014,5.0799868090003715,6.064951476281334,3.927766965468842,engine_idling
65,1087,9038,1187.9033060000002,2577.51296,922.4829508378651,161.34973457983412,-29.104079726499084,53.757316551494405,-4.418726725856319,22.847144524388717,-7.994166237785711,8.395970143151336,-5.7968689043992745,7.059470062097162,-2.9823453473026507,3.7356083562207645,-4.044652990323703,2.2703663404103978,-3.403462055483526,6.242219097649624,-1.8182930453243202,-1.6087612239972517,0.12227955536765409,6.17551380690289,air_conditioner
66,1088,1241,686.4283902000001,862.5140115,531.3831596149982,131.71789742461456,37.568944492284245,38.53333440586723,25.685315379047715,21.844200697019787,5.535006532882859,2.073753038770823,6.841471505603177,3.8202776681161748,3.631315553387507,5.683729146644349,-1.2711898200336573,3.43804270587383,0.8975846348030103,4.09251453760246,5.062719747174816,2.817212377170253,5.616608667868439,5.338799365132424,air_conditioner
67,1089,8646,1408.206521,3199.428286,796.7581421917735,146.2348185263986,-28.286057144699537,53.04494275254882,-19.065615514499516,40.48385034986354,-15.295730525747752,24.73487636354646,-6.8556676404425785,20.08412766955749,0.3406196721738823,6.259709323791526,6.7690773685368,3.6015507237253948,13.593004599009962,-6.074523105810331,11.316984893998175,-3.8798594809923688,9.911911213861401,-6.878960764828155,air_conditioner
